station_id,latitude,longitude
465.0,40.75513557,-73.98658032
466.0,40.74395411,-73.99144871
467.0,40.68312489,-73.97895137
468.0,40.7652654,-73.98192338
469.0,40.76344058,-73.98268129
470.0,40.74345335,-74.00004031
471.0,40.71286844,-73.95698119
472.0,40.745712100000006,-73.98194829
473.0,40.72110063,-73.99192540000001
474.0,40.7451677,-73.98683077
476.0,40.74394314,-73.97966069
477.0,40.75640548,-73.9900262
478.0,40.76030096,-73.99884222
479.0,40.76019252,-73.9912551
480.0,40.76669671,-73.99061728
481.0,40.71260486,-73.96264403
482.0,40.73935542,-73.99931783
483.0,40.73223272,-73.98889957
484.0,40.75500254,-73.98014437
485.0,40.75038009,-73.98338988
486.0,40.7462009,-73.98855723
487.0,40.73314259,-73.97573881
490.0,40.751551,-73.993934
491.0,40.74096374,-73.98602213
492.0,40.75019995,-73.99093085
494.0,40.74734825,-73.99723551
495.0,40.76269882,-73.99301222
496.0,40.73726186,-73.99238967
497.0,40.73704984,-73.99009296
498.0,40.74854862,-73.98808416
499.0,40.76915505,-73.98191841
500.0,40.76228826,-73.98336183
501.0,40.744219,-73.97121214
502.0,40.714215,-73.981346
503.0,40.73827428,-73.98751968
504.0,40.73221853,-73.98165557
505.0,40.74901271,-73.98848395
507.0,40.73912601,-73.97973776
508.0,40.76341379,-73.99667444
509.0,40.7454973,-74.00197139
513.0,40.768254,-73.988639
514.0,40.76087502,-74.00277668
515.0,40.76009437,-73.99461843
516.0,40.75206862,-73.96784384
517.0,40.751581,-73.97791
518.0,40.74780373,-73.97344190000001
519.0,40.751873,-73.97770600000001
520.0,40.75992262,-73.97648516
522.0,40.75714758,-73.97207836
523.0,40.75466591,-73.99138152
524.0,40.75527307,-73.98316936
525.0,40.75594159,-74.0021163
526.0,40.74765947,-73.98490707
527.0,40.744023,-73.976056
528.0,40.74290902,-73.97706058
529.0,40.75756989999999,-73.99098507
530.0,40.771522,-73.99054100000001
531.0,40.71893904,-73.99266288
532.0,40.710451,-73.960876
533.0,40.75299641,-73.98721619
534.0,40.70255065,-74.0127234
536.0,40.74144387,-73.97536082
537.0,40.74025878,-73.98409214
539.0,40.71534825,-73.96024116
540.0,40.74311555376486,-73.98215353488922
545.0,40.736502,-73.97809472
546.0,40.74444921,-73.98303529
2000.0,40.70255088,-73.98940236
2001.0,40.699773,-73.979927
2002.0,40.716887,-73.96319799999999
2003.0,40.73381219196632,-73.9805442094803
2005.0,40.70531194,-73.97100056
2006.0,40.76590936,-73.97634151
2008.0,40.70569254,-74.01677685
2009.0,40.71117444,-73.99682619
2010.0,40.72165481,-74.00234737
2012.0,40.739445,-73.97680600000001
2021.0,40.75929124,-73.98859651
2022.0,40.759107,-73.959223
2023.0,40.75968085,-73.97031366
3002.0,40.711512,-74.01575600000001
3016.0,40.72036775298455,-73.96165072917937
3041.0,40.67890679,-73.94142771
3042.0,40.6794268,-73.92989109999999
3043.0,40.6814598,-73.934903
3044.0,40.6800105,-73.938475
3046.0,40.682601,-73.938037
3047.0,40.682368700000005,-73.944118
3048.0,40.68402,-73.94977
3049.0,40.68488,-73.96304
3050.0,40.6851532,-73.94111
3052.0,40.686312,-73.935775
3053.0,40.6900815,-73.94791500000001
3054.0,40.6894932,-73.942061
3055.0,40.68833370000001,-73.950916
3056.0,40.69072549,-73.95133465
3057.0,40.69128258,-73.9452416
3058.0,40.69237074,-73.93705428
3059.0,40.6933982,-73.939877
3060.0,40.69425403,-73.94626915
3061.0,40.69622937,-73.94371094
3062.0,40.69539817,-73.94954908
3063.0,40.69527008,-73.95238108
3064.0,40.69681963,-73.93756926
3065.0,40.70029511,-73.95032283
3066.0,40.69957608,-73.94708417
3067.0,40.7016657,-73.9437303
3068.0,40.7031724,-73.940636
3069.0,40.70411791,-73.94818595
3070.0,40.70510918,-73.94407279
3071.0,40.70538077,-73.94976519
3072.0,40.70583339,-73.94644578
3073.0,40.70691254,-73.95441667
3074.0,40.70767788,-73.94016171
3075.0,40.70708701,-73.95796783
3076.0,40.70870368,-73.9448625
3077.0,40.70877084,-73.95095259
3078.0,40.70924826276157,-73.96063148975372
3080.0,40.709340000000005,-73.95608
3081.0,40.711863,-73.944024
3082.0,40.71167351,-73.95141312
3083.0,40.71247661,-73.94100005
3085.0,40.71469,-73.95739
3086.0,40.715143,-73.944507
3087.0,40.71413311,-73.95234386
3088.0,40.7160751,-73.95202900000001
3090.0,40.71774592,-73.95600096
3091.0,40.71764,-73.94882
3092.0,40.7190095,-73.95852515
3093.0,40.71745169,-73.95850939
3094.0,40.7169811,-73.94485918
3095.0,40.71929301,-73.94500379
3096.0,40.71924,-73.95241999999999
3100.0,40.724812564400175,-73.94752621650694
3101.0,40.72079821,-73.95484712
3102.0,40.72179134,-73.95041540000001
3103.0,40.72153267,-73.95782357
3105.0,40.724055,-73.955736
3106.0,40.72325,-73.94308000000001
3107.0,40.72311651,-73.95212324
3108.0,40.725570000000005,-73.94434
3109.0,40.72606,-73.95621
3110.0,40.72708584,-73.95299117
3112.0,40.72906,-73.95779
3113.0,40.73026,-73.95394
3115.0,40.73232194,-73.9550858
3116.0,40.73266,-73.95826
3117.0,40.73564,-73.95866
3118.0,40.73555,-73.95284000000001
3119.0,40.74232744,-73.95411749
3120.0,40.74161,-73.96044
3121.0,40.74524768,-73.94733276
3122.0,40.74436328706688,-73.95587325096129
3123.0,40.74469738,-73.93540375
3124.0,40.74731,-73.95451
3125.0,40.74708586,-73.94977234
3126.0,40.74718234,-73.9432635
3127.0,40.74966,-73.9521
3128.0,40.75052534,-73.94594845
3129.0,40.75110165,-73.94073717
3130.0,40.75325964,-73.94335788
3131.0,40.76712840349542,-73.96224617958069
3132.0,40.76350532,-73.97109243
3134.0,40.76312584,-73.96526895
3135.0,40.77112927,-73.95772297
3136.0,40.766368,-73.971518
3137.0,40.77282817,-73.96685276
3139.0,40.77118287540658,-73.96409422159195
3140.0,40.77140426,-73.9535166
3141.0,40.76500525,-73.95818491
3142.0,40.7612274,-73.96094022
3143.0,40.77632142182271,-73.96427392959596
3144.0,40.77677702,-73.95900970000001
3145.0,40.77862688,-73.95772073
3146.0,40.77573034,-73.9567526
3147.0,40.77801203,-73.95407149
3148.0,40.77565541,-73.95068615
3150.0,40.77536905,-73.94803392
3151.0,40.7728384,-73.94989233
3152.0,40.76873687,-73.96119945
3155.0,40.76440023,-73.96648977
3156.0,40.76663814,-73.95348296
3157.0,40.77518615,-73.94446054
3158.0,40.77163851,-73.98261428
3159.0,40.77492513,-73.98266566
3160.0,40.77896784,-73.97374737
3161.0,40.7801839724239,-73.97728532552719
3162.0,40.78339981,-73.98093133
3163.0,40.7734066,-73.97782542
3164.0,40.7770575,-73.97898475
3165.0,40.77579376683666,-73.97620573639871
3166.0,40.78057799010335,-73.98562431335448
3167.0,40.77966809007312,-73.98093044757842
3168.0,40.78472675,-73.96961715
3169.0,40.78720869,-73.98128127
3170.0,40.78499979,-73.97283406
3171.0,40.78524672,-73.97667321
3172.0,40.7785669,-73.97754961
3173.0,40.777507027547976,-73.98888587951659
3175.0,40.77748046,-73.98288594
3176.0,40.77452835,-73.98753759
3177.0,40.7867947,-73.977112
3178.0,40.78414472,-73.98362492
3179.0,40.698617,-73.941342
3180.0,40.69878,-73.99712
3221.0,40.743,-73.93561
3223.0,40.75899655960512,-73.96865397691727
3224.0,40.73997354103409,-74.00513872504234
3226.0,40.78275,-73.97137
3231.0,40.76780080148132,-73.96592080593109
3232.0,40.68962188790333,-73.98304268717766
3233.0,40.75724567911726,-73.97805914282799
3235.0,40.752165280621966,-73.97992193698882
3236.0,40.75898481399634,-73.99379968643187
3238.0,40.77391390238118,-73.9543953537941
3239.0,40.64653836709648,-74.0165877342224
3241.0,40.686203000000006,-73.944694
3242.0,40.69102925677968,-73.99183362722397
3243.0,40.75892386377695,-73.96226227283478
3244.0,40.73143724085228,-73.99490341544151
3249.0,40.6803560840434,-73.94767910242079
3250.0,40.716909780459645,-73.98383796215056
3255.0,40.7505853470215,-73.9946848154068
3256.0,40.7277140777778,-74.01129573583603
3258.0,40.75018156325682,-74.00218427181244
3259.0,40.74937024193277,-73.99923384189607
3260.0,40.72706363348306,-73.99662137031554
3263.0,40.729514962249496,-73.99075269699097
3282.0,40.78307,-73.95939
3283.0,40.7882213,-73.97041561
3284.0,40.781410700190015,-73.95595908164978
3285.0,40.78839,-73.9747
3286.0,40.7806284,-73.9521667
3288.0,40.778301,-73.9488134
3289.0,40.79017948095081,-73.97288918495178
3290.0,40.7779453,-73.94604100000001
3292.0,40.785785100000005,-73.957481
3293.0,40.7921,-73.9739
3294.0,40.7835016,-73.955327
3295.0,40.79127,-73.964839
3296.0,40.78245417527987,-73.94891962409021
3297.0,40.668662700000006,-73.97988067
3298.0,40.686371,-73.99383324
3300.0,40.66514681533792,-73.97637605667114
3301.0,40.7919557,-73.968087
3302.0,40.7969347,-73.9643412291
3303.0,40.6849894,-73.99440329
3304.0,40.668127,-73.98377641
3305.0,40.78112229934165,-73.94965589046478
3306.0,40.6662078,-73.98199886
3307.0,40.7941654,-73.974124
3308.0,40.6861758,-73.99645295
3309.0,40.7859201,-73.94860294
3310.0,40.663779,-73.98396846
3311.0,40.68763155,-74.0016256
3312.0,40.78172120000001,-73.94594000000001
3313.0,40.666318100000005,-73.9854617
3314.0,40.7937704,-73.971888
3315.0,40.6847514,-73.99917254
3316.0,40.7989937,-73.96621737779999
3317.0,40.6686273,-73.98700053
3318.0,40.7839636,-73.94716729999999
3319.0,40.666287,-73.98895053
3320.0,40.79406660818552,-73.96286845207214
3321.0,40.6831164,-73.99785267
3322.0,40.668603,-73.99043940000001
3323.0,40.7981856,-73.96059090060001
3324.0,40.6685455,-73.99333264
3325.0,40.7849032,-73.950503
3326.0,40.67434,-74.00194698
3327.0,40.7877214,-73.94728331
3328.0,40.795,-73.9645
3329.0,40.6829151,-73.99318208
3330.0,40.6725058,-74.00494695
3331.0,40.8013434,-73.97114574390001
3332.0,40.68199044270703,-73.99079024791719
3333.0,40.6747055,-74.00755720000001
3335.0,40.6772744,-73.98282002
3336.0,40.787801,-73.953559
3337.0,40.67363551341504,-74.01195555925368
3338.0,40.7862586,-73.94552579
3339.0,40.6765304,-73.97846879
3340.0,40.6753274,-74.0100698
3341.0,40.795346,-73.96186
3342.0,40.6777748,-74.0094613
3343.0,40.7997568,-73.9621128676
3344.0,40.679043,-74.011169
3345.0,40.78948541553215,-73.9524292945862
3346.0,40.675146838709786,-73.9752320945263
3347.0,40.6773429,-74.01275056
3348.0,40.677236,-74.015665
3349.0,40.6729679,-73.97087984
3350.0,40.7973721,-73.97041192
3351.0,40.7869946,-73.94164802
3352.0,40.67267243410948,-74.00879524648191
3354.0,40.668132,-73.97363831
3355.0,40.768008893059466,-73.96845281124116
3356.0,40.7746671,-73.98470567
3357.0,40.80083629999999,-73.9664492472
3358.0,40.6711978,-73.97484126
3359.0,40.7691572,-73.96703464
3360.0,40.7829391,-73.9786517
3361.0,40.6740886,-73.9787282
3362.0,40.7781314,-73.96069399
3363.0,40.7904828,-73.95033068
3364.0,40.6751622,-73.9814832
3365.0,40.67038370000001,-73.97839676
3366.0,40.8021174,-73.9681805305
3367.0,40.7922553,-73.95249933
3368.0,40.672815500000006,-73.98352355
3369.0,40.7724607,-73.9468208
3370.0,40.7727966,-73.95577801
3371.0,40.674613422475815,-73.98501142859459
3372.0,40.7689738,-73.95482273
3373.0,40.6750705,-73.98775226
3374.0,40.799484,-73.955613
3375.0,40.7699426,-73.96060712
3376.0,40.76471851944339,-73.96222069859505
3377.0,40.6786115,-73.99037292
3378.0,40.773763,-73.96222088
3379.0,40.790305100000005,-73.94755757
3381.0,40.6777287,-73.99364123
3382.0,40.680611,-73.99475825
3383.0,40.804213,-73.96699104
3384.0,40.678724200000005,-73.99599099
3386.0,40.6809591,-73.99905709
3387.0,40.79343370000001,-73.94945003
3388.0,40.6828003,-73.99990419
3389.0,40.6830456,-74.00348559
3390.0,40.79329668,-73.9432083
3391.0,40.7892529,-73.93956237
3392.0,40.681211700000006,-74.00860912
3393.0,40.67943270000001,-74.00785041
3394.0,40.6769993,-74.00647134
3395.0,40.6763744,-74.00324957
3396.0,40.6783563,-74.00014502
3397.0,40.6763947,-73.99869893
3398.0,40.67469570000001,-73.99785768
3399.0,40.67260298150126,-73.98983001708984
3400.0,40.7961535,-73.94782145
3401.0,40.6724811,-73.99331394
3402.0,40.6902375,-73.99203074
3403.0,40.6705135,-73.98876585
3404.0,40.670492200000005,-73.98541675
3405.0,40.6704836,-73.98208968
3407.0,40.67909799721684,-73.98765474557877
3408.0,40.6881529,-73.99520919
3409.0,40.6867443,-73.99063168
3410.0,40.6864442,-73.98759104
3411.0,40.6849668,-73.98620772
3412.0,40.6853761,-73.98302136
3413.0,40.6827549,-73.98258555
3414.0,40.680944723477296,-73.97567331790923
3415.0,40.6793307,-73.97519523
3417.0,40.6795766,-73.97854971
3418.0,40.675020700000005,-73.97111473
3419.0,40.67927879999999,-73.98154004
3420.0,40.6802133,-73.98432695
3421.0,40.6843549,-73.98901629
3422.0,40.6859296,-74.00242364
3423.0,40.6610633719006,-73.97945255041121
3424.0,40.791976,-73.945993
3425.0,40.7892105,-73.94370784
3427.0,40.72430527250332,-73.99600982666016
3429.0,40.68506807308177,-73.97790759801863
3430.0,40.71907891179564,-73.94223690032959
3431.0,40.746524,-73.977885
3432.0,40.66906013501107,-73.99463653564453
3434.0,40.79025417330418,-73.97718340158461
3435.0,40.718822,-73.99596
3437.0,40.79313480986664,-73.97700369358063
3438.0,40.772248537721744,-73.95842134952545
3440.0,40.69241829257847,-73.98949474096298
3441.0,40.752957,-74.00264
3443.0,40.76132983124814,-73.97982001304626
3447.0,40.76703432309872,-73.95622730255127
3449.0,40.72146256229816,-73.94800901412964
3452.0,40.71915571696044,-73.94885390996933
3453.0,40.71335226222875,-73.9491033554077
3454.0,40.71036854235229,-73.94705951213838
3455.0,40.68680820503432,-73.98036181926726
3456.0,40.716380319735606,-73.94821286201476
3458.0,40.76309387270797,-73.97835016250609
3459.0,40.75763227739443,-73.9693057537079
3461.0,40.71485150526252,-74.01122331619263
3462.0,40.75118387463277,-73.97138714790343
3463.0,40.735367055605394,-73.98797392845155
3466.0,40.75668720603179,-73.98257732391356
3467.0,40.72494672359416,-74.00165855884552
3468.0,40.730380100000005,-73.9747502
3469.0,40.73181401720966,-73.95995020866394
3472.0,40.74275382865903,-74.00747358798982
3474.0,40.7252556952547,-74.00412082672119
3477.0,40.65539977447831,-74.0106278657913
3478.0,40.65708866668485,-74.00870203971863
3485.0,40.725208,-73.974724
3486.0,40.68841742754083,-73.98451656103134
3489.0,40.710699946313866,-74.00354146957396
3490.0,40.796879,-73.93726099999999
3491.0,40.79747,-73.93504
3492.0,40.8005385,-73.9419949
3493.0,40.799139,-73.9389152
3494.0,40.797911,-73.9423
3495.0,40.79456629999999,-73.9362541
3496.0,40.7923272,-73.9383
3497.0,40.7949879,-73.9333349
3498.0,40.7974772,-73.9311847
3499.0,40.8006721,-73.9349
3500.0,40.7989445,-73.944846
3501.0,40.8014866,-73.9442507
3502.0,40.79541210000001,-73.9441232
3503.0,40.80295,-73.942954
3504.0,40.8029263,-73.9379
3505.0,40.805726,-73.936322
3506.0,40.8013066,-73.93981670000001
3507.0,40.8045555,-73.93968609999999
3508.0,40.809725,-73.953149
3509.0,40.8011939,-73.9500739
3510.0,40.8078316,-73.949373
3511.0,40.802535,-73.9532423
3512.0,40.7747175,-73.93378940000001
3513.0,40.774645,-73.92370600000001
3514.0,40.7767,-73.927631
3515.0,40.774591,-73.918544
3516.0,40.76991760000001,-73.91840570000001
3517.0,40.7711528,-73.9170074
3518.0,40.808442,-73.94520870000001
3520.0,40.804372,-73.951475
3521.0,40.7987859,-73.9523
3522.0,40.7701477,-73.9120938
3523.0,40.7729,-73.91614200000001
3524.0,40.777455200000006,-73.9225403
3525.0,40.776165,-73.9153175
3526.0,40.7747878,-73.91255509999999
3527.0,40.80698,-73.94174699999999
3528.0,40.7713937,-73.9077436
3529.0,40.8107922,-73.9430681
3530.0,40.7787185,-73.9145645
3531.0,40.8125511,-73.9492286
3532.0,40.78145,-73.9183302
3533.0,40.8114323,-73.95187759999999
3534.0,40.805159,-73.95469200000001
3535.0,40.804038,-73.945925
3536.0,40.8082,-73.9641
3537.0,40.68097410000001,-73.97100970000001
3538.0,40.802692,-73.96295
3539.0,40.8067581,-73.9607082
3540.0,40.81,-73.9551508
3541.0,40.813358,-73.956461
3542.0,40.8086249,-73.9596214
3543.0,40.81028506306003,-73.95736455917357
3544.0,40.6804836,-73.9646795
3545.0,40.8120562,-73.9612547
3546.0,40.67919439999999,-73.95879029999999
3547.0,40.8143256,-73.9590255
3549.0,40.678045,-73.962408
3551.0,40.795508,-73.94160600000001
3552.0,40.805973,-73.964928
3553.0,40.801694,-73.957145
3554.0,40.7552433,-73.94856779999999
3555.0,40.751047,-73.93796999999999
3556.0,40.7527085,-73.9397405
3557.0,40.75742,-73.945133
3558.0,40.6794388,-73.96804379999999
3559.0,40.7576314,-73.9391224
3560.0,40.754876,-73.934326
3561.0,40.7531106,-73.9279917
3562.0,40.6765198,-73.9596082
3563.0,40.757186,-73.93271899999999
3564.0,40.7601853,-73.9362726
3565.0,40.7614376,-73.9411265
3566.0,40.7596276,-73.93214549999999
3567.0,40.76274420000001,-73.9391141
3568.0,40.756933200000006,-73.92622309999999
3569.0,40.6758324,-73.95616770000001
3570.0,40.7557327,-73.92366109999999
3571.0,40.676368,-73.95291800000001
3572.0,40.756913,-73.921631
3573.0,40.7580583,-73.92427509999999
3574.0,40.6769694,-73.96579
3575.0,40.76108,-73.930562
3576.0,40.6767,-73.969024
3577.0,40.7628138,-73.9342862
3578.0,40.67418060000001,-73.95649470000001
3579.0,40.672695,-73.954131
3580.0,40.6737236,-73.9631611
3581.0,40.6740123,-73.9671457
3582.0,40.6721683,-73.9609
3583.0,40.6716493,-73.9631145
3584.0,40.670776700000005,-73.9576801
3585.0,40.6691783,-73.9554162
3586.0,40.7638753,-73.9364848
3587.0,40.6686744,-73.9618148
3588.0,40.7671863,-73.9373554
3589.0,40.7668,-73.93477740000002
3590.0,40.6679411,-73.9588
3591.0,40.7659,-73.930819
3592.0,40.7633589,-73.92864709999999
3593.0,40.761584,-73.925921
3594.0,40.6661649,-73.95934840000001
3595.0,40.760339,-73.9222427
3596.0,40.6642406,-73.9574686
3597.0,40.7577284,-73.9166368
3598.0,40.7595701,-73.91426779999999
3599.0,40.663140000000006,-73.96056949999999
3601.0,40.6627059,-73.9569115
3602.0,40.763154,-73.920827
3603.0,40.7647,-73.9240312
3604.0,40.6630619,-73.95387459999999
3605.0,40.765834600000005,-73.9265474
3606.0,40.74252,-73.948852
3607.0,40.7682,-73.9322662
3609.0,40.7692475,-73.93545040000001
3610.0,40.770845,-73.93417099999999
3611.0,40.7449067,-73.9534573
3612.0,40.77037429999999,-73.9286078
3613.0,40.745038,-73.957539
3614.0,40.768692,-73.9249574
3615.0,40.748000000000005,-73.94609270000001
3616.0,40.7656251,-73.9136695
3617.0,40.7671,-73.9169858
3618.0,40.7485,-73.941275
3619.0,40.7713615,-73.9246145
3620.0,40.7519071,-73.94791190000001
3621.0,40.7739825,-73.93091340000001
3622.0,40.80756,-73.93918199999999
3623.0,40.8109494,-73.9634
3625.0,40.7525758,-73.9364281
3629.0,40.80949534777948,-73.94776493310928
3631.0,40.666563,-73.95674100000001
3632.0,40.728048571362606,-73.97881150245668
3635.0,40.754623240291046,-73.99516761302948
3637.0,40.68323865460341,-73.96599590778352
3641.0,40.74286877312112,-73.98918628692627
3642.0,40.78728519860952,-73.95012259483337
3643.0,40.75272201381188,-73.98123621940613
3644.0,40.67581622522832,-74.01488184928894
3646.0,40.763154819103725,-73.93985509872438
3647.0,40.74128309355993,-73.93725872039794
3648.0,40.69795031569544,-73.97077560424805
3649.0,40.81439443791581,-73.95324736833571
3653.0,40.75820464696758,-73.92832159996033
3654.0,40.75186951421875,-73.93349289894103
3656.0,40.72307749068673,-73.98583620786667
3658.0,40.7435337324616,-74.00367558002472
3659.0,40.7429489166009,-74.00413691997528
3660.0,40.74102150900266,-74.001384973526
3661.0,40.666439306870814,-73.96055638790129
3662.0,40.76129389728909,-73.916916847229
3663.0,40.67716489469059,-73.97382795810701
3664.0,40.72019521437465,-74.0103006362915
3457.0,40.76302594280519,-73.97209525108337
3487.0,40.65659567482039,-74.00849282741547
3608.0,40.7423737,-73.9566
3040.0,40.66979964220026,-73.99497985839844
3245.0,40.71644423134479,-73.9823305606842
3299.0,40.78813,-73.95206
3668.0,40.7239567849954,-73.94984364509583
